,AGE,GENDER,COO,DATE_APPREHENDED,REFERRAL_DATE,DATE_ORR_APPROVED,REFERRING OFFICE,FACILITY_APPROVED,REUNITIED_SEP_PARENTS,UAC STATUS,Date Discharged,Reason fo Separation,Duration
137,15,F,Honduras,5/11/2018,5/12/2018,5/12/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Discharged Under other approp circumstances,DISCHARGED,9/19/2018,Zero Tolerance Policy,131
138,7,M,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Catholic Guardian Services TFC,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,70
139,10,M,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Catholic Guardian Services TFC,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,70
140,12,F,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Discharged Under other approp circumstances,DISCHARGED,1/17/2019,Zero Tolerance Policy,251
141,5,F,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Discharged Under other approp circumstances,DISCHARGED,7/1/2018,Zero Tolerance Policy,51
142,17,M,Guatemala,5/11/2018,5/12/2018,5/14/2018,"Phoenix, AZ  (PHO)",Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,6/9/2018,Zero Tolerance Policy,29
143,15,F,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,8/24/2018,Zero Tolerance Policy,105
144,15,M,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Childrens Village Shelter,Discharged Under other approp circumstances,DISCHARGED,8/22/2018,Zero Tolerance Policy,103
145,9,M,Guatemala,5/11/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Leake and Watts TFC,Still in Care,ADMITTED,,Zero Tolerance Policy,no discharge
146,11,F,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,8/23/2018,Zero Tolerance Policy,104
147,15,M,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,86
148,10,M,Guatemala,5/11/2018,5/12/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,9/24/2018,Zero Tolerance Policy,136
149,14,M,Guatemala,5/11/2018,5/12/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,74
150,13,F,Guatemala,5/11/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",MercyFirst,Reunited with Sep Parent,DISCHARGED,9/21/2018,Zero Tolerance Policy,133
151,4,F,Guatemala,5/12/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/11/2018,Zero Tolerance Policy,60
152,16,M,Guatemala,5/12/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",MercyFirst,Discharged Under other approp circumstances,DISCHARGED,8/27/2018,Zero Tolerance Policy,107
153,11,F,Guatemala,5/12/2018,5/12/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,73
154,12,F,Guatemala,5/12/2018,5/12/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,71
155,7,M,El Salvador,5/12/2018,5/12/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,70
156,12,M,Guatemala,5/12/2018,5/13/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,72
157,16,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,,Youth For Tomorrow,Reunited with Sep Parent,DISCHARGED,,Zero Tolerance Policy,no discharge
158,8,F,El Salvador,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,74
159,11,M,Guatemala,5/12/2018,5/13/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,71
160,6,F,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,8/30/2018,Zero Tolerance Policy,110
161,5,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,73
162,7,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,73
163,14,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Youth For Tomorrow,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,68
164,16,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Youth For Tomorrow,Still in Care,ADMITTED,,Zero Tolerance Policy,no discharge
165,16,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Youth For Tomorrow,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,68
166,5,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,74
167,8,M,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Southwest Key El Presidente,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,68
168,9,F,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,72
169,12,M,Guatemala,5/12/2018,5/13/2018,5/13/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,67
170,11,F,Guatemala,5/12/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services Maryland,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,72
171,13,M,Guatemala,5/12/2018,5/13/2018,5/14/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,72
172,5,M,Guatemala,5/12/2018,5/13/2018,5/14/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,68
173,8,M,Guatemala,5/12/2018,5/13/2018,5/14/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,68
174,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
175,11,M,Guatemala,5/13/2018,5/13/2018,5/14/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/9/2018,Zero Tolerance Policy,57
176,12,M,India,5/13/2018,5/13/2018,5/15/2018,"Phoenix, AZ  (PHO)",Heartland Intl Childrens RC,Discharged Under other approp circumstances,DISCHARGED,7/4/2018,Zero Tolerance Policy,52
177,11,M,Guatemala,5/13/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,65
178,16,M,Guatemala,5/14/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,72
179,16,M,Guatemala,5/14/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",CC Houston,Reunited with Sep Parent,DISCHARGED,7/10/2018,Zero Tolerance Policy,57
180,16,M,Guatemala,5/14/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",CC Houston,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,65
181,9,F,Guatemala,5/14/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",David and Margaret,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,71
182,17,M,Guatemala,5/14/2018,5/14/2018,5/16/2018,"Phoenix, AZ  (PHO)",St. PJs Childrens Home,Discharged Under other approp circumstances,DISCHARGED,12/2/2018,Zero Tolerance Policy,202
183,7,F,Guatemala,5/14/2018,5/15/2018,5/15/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,9/5/2018,Zero Tolerance Policy,114
184,7,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Leake and Watts TFC,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,67
185,8,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Leake and Watts TFC,Discharged Under other approp circumstances,DISCHARGED,9/6/2018,Zero Tolerance Policy,115
186,10,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Catholic Guardian Services TFC,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,67
187,13,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Nueva Esperanza,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,69
188,15,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,70
189,8,M,Honduras,5/14/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Discharged Under other approp circumstances,DISCHARGED,7/2/2018,Zero Tolerance Policy,49
190,16,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,69
191,7,M,Guatemala,5/14/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,70
192,7,F,Guatemala,5/14/2018,5/15/2018,5/16/2018,"Phoenix, AZ  (PHO)",Holy Family Institute,Discharged Under other approp circumstances,DISCHARGED,6/29/2018,Zero Tolerance Policy,46
193,11,F,Guatemala,5/14/2018,5/15/2018,5/16/2018,"Phoenix, AZ  (PHO)",Holy Family Institute,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,67
194,17,F,Guatemala,5/14/2018,5/15/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Quetzal,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,73
195,14,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,6/29/2018,Zero Tolerance Policy,46
196,9,M,Guatemala,5/14/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,71
197,12,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,8/24/2018,Zero Tolerance Policy,102
198,6,F,Guatemala,5/14/2018,5/17/2018,5/17/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,72
199,6,M,Guatemala,5/14/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,61
200,6,M,Honduras,5/14/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,72
201,8,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Abbott House Shelter,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,72
202,13,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Abbott House Shelter,Discharged Under other approp circumstances,DISCHARGED,7/10/2018,Zero Tolerance Policy,57
203,9,M,Guatemala,5/14/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,67
204,8,M,Guatemala,5/14/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,65
205,14,M,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,66
206,14,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,6/9/2018,Zero Tolerance Policy,26
207,15,F,Guatemala,5/14/2018,5/15/2018,5/17/2018,"Phoenix, AZ  (PHO)",Catholic Charities Boystown,Reunited with Sep Parent,DISCHARGED,6/9/2018,Zero Tolerance Policy,26
208,14,M,Honduras,5/15/2018,5/15/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,67
209,6,F,Guatemala,5/15/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Bokenkamp TFC,Discharged Under other approp circumstances,DISCHARGED,7/11/2018,Zero Tolerance Policy,57
210,17,M,Guatemala,5/15/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,71
211,15,M,Guatemala,5/15/2018,5/16/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Discharged Under other approp circumstances,DISCHARGED,8/17/2018,Zero Tolerance Policy,94
212,12,F,El Salvador,5/16/2018,5/16/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/10/2018,Zero Tolerance Policy,55
213,10,F,El Salvador,5/16/2018,5/16/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,69
214,17,F,Guatemala,5/16/2018,5/16/2018,5/16/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,70
215,7,F,Guatemala,5/16/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services TFC,Discharged Under other approp circumstances,DISCHARGED,7/1/2018,Zero Tolerance Policy,46
216,5,F,Honduras,5/16/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,68
217,6,M,Guatemala,5/16/2018,5/16/2018,5/18/2018,"Phoenix, AZ  (PHO)",Bokenkamp TFC,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,62
218,17,M,Guatemala,5/16/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,64
219,7,F,Guatemala,5/16/2018,5/17/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,69
220,16,M,Guatemala,5/17/2018,5/17/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
221,11,M,Guatemala,5/16/2018,5/17/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,68
222,16,F,Guatemala,5/16/2018,5/17/2018,5/20/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/16/2018,Zero Tolerance Policy,61
223,17,M,Guatemala,5/16/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,68
224,5,F,Guatemala,5/17/2018,5/17/2018,5/17/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
225,10,M,Guatemala,5/17/2018,5/17/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,64
226,5,M,Guatemala,5/17/2018,5/17/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,64
227,15,M,Guatemala,5/17/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,67
228,15,M,Guatemala,5/17/2018,5/17/2018,5/19/2018,"Phoenix, AZ  (PHO)",Rite of Passage ‐ Sycamore,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,70
229,7,M,Guatemala,5/17/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/9/2018,Zero Tolerance Policy,53
230,9,F,Guatemala,5/17/2018,5/19/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/9/2018,Zero Tolerance Policy,53
231,15,M,Guatemala,5/17/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Las Palmas,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,67
232,5,M,Guatemala,5/16/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,69
233,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
234,14,F,Guatemala,5/17/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
235,6,M,Guatemala,5/16/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,10/24/2018,Zero Tolerance Policy,161
236,6,M,Guatemala,5/17/2018,5/17/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/6/2018,Zero Tolerance Policy,50
237,8,M,Guatemala,5/17/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,62
238,10,F,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
239,9,M,Guatemala,5/17/2018,5/19/2018,5/22/2018,"Phoenix, AZ  (PHO)",Southwest Key Combes,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
240,11,M,Guatemala,5/17/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
241,14,M,Guatemala,5/17/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",A New Leaf – Dorothy Mitchell,Discharged Under other approp circumstances,DISCHARGED,6/30/2018,Zero Tolerance Policy,44
242,5,F,Guatemala,5/17/2018,5/19/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Sol,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
243,14,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",A New Leaf – Dorothy Mitchell,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,70
244,7,M,Guatemala,5/17/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,65
245,7,F,Guatemala,5/17/2018,5/19/2018,5/20/2018,"Phoenix, AZ  (PHO)",KidsPeace,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,66
246,7,M,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
247,11,F,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
248,8,M,Guatemala,5/17/2018,5/18/2018,5/18/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,62
249,16,F,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
250,5,M,Guatemala,5/17/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,67
251,14,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/9/2018,Zero Tolerance Policy,53
252,7,M,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,70
253,14,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
254,14,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
255,14,F,Guatemala,5/17/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,8/29/2018,Zero Tolerance Policy,104
256,8,M,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,70
257,17,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Discharged Under other approp circumstances,DISCHARGED,9/21/2018,Zero Tolerance Policy,127
258,12,F,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Las Palmas,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,62
259,5,F,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
260,17,F,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Las Palmas,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
261,6,F,Guatemala,5/17/2018,5/18/2018,5/20/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,67
262,14,M,Guatemala,5/17/2018,5/20/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
263,15,F,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Antigua,Discharged Under other approp circumstances,DISCHARGED,10/7/2018,Zero Tolerance Policy,143
264,9,M,Guatemala,5/17/2018,5/20/2018,5/21/2018,"Phoenix, AZ  (PHO)",Crittenton Shelter,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,65
265,16,M,Guatemala,5/17/2018,5/18/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,5/26/2018,Zero Tolerance Policy,9
266,7,M,El Salvador,5/17/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,69
267,9,M,Guatemala,5/17/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,65
268,16,M,Guatemala,5/17/2018,5/19/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,62
269,17,M,Guatemala,5/17/2018,5/19/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,68
270,7,M,Guatemala,5/18/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,69
271,8,F,Guatemala,5/18/2018,5/19/2018,5/21/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,68
272,14,M,Guatemala,5/18/2018,5/19/2018,5/19/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,67
